Using good policy maddpg and adv policy maddpg
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -143.2520624765456, time: 574.673
steps: 49975, episodes: 2000, mean episode reward: -213.8788455577375, time: 715.473
steps: 74975, episodes: 3000, mean episode reward: -69.13256419792678, time: 715.949
steps: 99975, episodes: 4000, mean episode reward: -65.43732705074778, time: 719.179
steps: 124975, episodes: 5000, mean episode reward: -61.4321203686824, time: 716.782
steps: 149975, episodes: 6000, mean episode reward: -59.67128636637355, time: 719.929
steps: 174975, episodes: 7000, mean episode reward: -56.33747354846484, time: 671.833
steps: 199975, episodes: 8000, mean episode reward: -55.66601300880508, time: 683.437
steps: 224975, episodes: 9000, mean episode reward: -52.67091401767362, time: 525.693
steps: 249975, episodes: 10000, mean episode reward: -51.88207262978546, time: 522.827
steps: 274975, episodes: 11000, mean episode reward: -49.510138404628904, time: 522.563
steps: 299975, episodes: 12000, mean episode reward: -47.75014465223461, time: 518.335
steps: 324975, episodes: 13000, mean episode reward: -49.690481964495994, time: 521.529
steps: 349975, episodes: 14000, mean episode reward: -47.325454483896564, time: 528.937
steps: 374975, episodes: 15000, mean episode reward: -48.78935804336595, time: 527.488
steps: 399975, episodes: 16000, mean episode reward: -47.50926335093555, time: 524.69
steps: 424975, episodes: 17000, mean episode reward: -47.900023081199095, time: 521.521
steps: 449975, episodes: 18000, mean episode reward: -46.52870016586157, time: 528.949
steps: 474975, episodes: 19000, mean episode reward: -46.46540856910771, time: 521.027
steps: 499975, episodes: 20000, mean episode reward: -46.78899539300731, time: 526.659
steps: 524975, episodes: 21000, mean episode reward: -47.99848255313299, time: 528.757
steps: 549975, episodes: 22000, mean episode reward: -46.10314974205449, time: 529.253
steps: 574975, episodes: 23000, mean episode reward: -45.67774669480475, time: 526.307
steps: 599975, episodes: 24000, mean episode reward: -45.31442473391768, time: 524.059
steps: 624975, episodes: 25000, mean episode reward: -47.982656215179226, time: 526.79
steps: 649975, episodes: 26000, mean episode reward: -46.47950492366969, time: 528.008
steps: 674975, episodes: 27000, mean episode reward: -47.452016442801, time: 524.281
steps: 699975, episodes: 28000, mean episode reward: -49.34833946651072, time: 529.663
steps: 724975, episodes: 29000, mean episode reward: -48.303043486185544, time: 522.073
steps: 749975, episodes: 30000, mean episode reward: -48.636927154910104, time: 518.038
steps: 774975, episodes: 31000, mean episode reward: -47.7975420343154, time: 521.097
steps: 799975, episodes: 32000, mean episode reward: -45.75975650895062, time: 522.128
steps: 824975, episodes: 33000, mean episode reward: -46.34846555724722, time: 524.955
steps: 849975, episodes: 34000, mean episode reward: -45.61103036413384, time: 526.085
steps: 874975, episodes: 35000, mean episode reward: -46.471567427023516, time: 524.454
steps: 899975, episodes: 36000, mean episode reward: -45.425591955312484, time: 523.238
steps: 924975, episodes: 37000, mean episode reward: -46.34758919744647, time: 523.278
steps: 949975, episodes: 38000, mean episode reward: -48.700701033156655, time: 525.54
steps: 974975, episodes: 39000, mean episode reward: -48.06976148440982, time: 525.351
steps: 999975, episodes: 40000, mean episode reward: -46.57197918720892, time: 524.531
steps: 1024975, episodes: 41000, mean episode reward: -45.54328167495201, time: 532.145
steps: 1049975, episodes: 42000, mean episode reward: -44.47798858222466, time: 532.119
steps: 1074975, episodes: 43000, mean episode reward: -44.561220419310715, time: 524.153
steps: 1099975, episodes: 44000, mean episode reward: -43.94895679580848, time: 531.964
steps: 1124975, episodes: 45000, mean episode reward: -44.01930460349553, time: 531.388
steps: 1149975, episodes: 46000, mean episode reward: -43.792305770060665, time: 524.019
steps: 1174975, episodes: 47000, mean episode reward: -43.39348439242703, time: 530.785
steps: 1199975, episodes: 48000, mean episode reward: -43.440114870632634, time: 529.366
steps: 1224975, episodes: 49000, mean episode reward: -42.75433893451326, time: 530.487
steps: 1249975, episodes: 50000, mean episode reward: -44.14486394882105, time: 536.895
steps: 1274975, episodes: 51000, mean episode reward: -40.92124084555545, time: 530.137
steps: 1299975, episodes: 52000, mean episode reward: -41.854155785431985, time: 532.555
steps: 1324975, episodes: 53000, mean episode reward: -43.22450075581635, time: 526.53
steps: 1349975, episodes: 54000, mean episode reward: -42.902223234778575, time: 528.441
steps: 1374975, episodes: 55000, mean episode reward: -43.554545265493076, time: 529.984
steps: 1399975, episodes: 56000, mean episode reward: -45.66652967616514, time: 526.436
steps: 1424975, episodes: 57000, mean episode reward: -42.23697603400394, time: 528.391
steps: 1449975, episodes: 58000, mean episode reward: -40.98208486056012, time: 532.531
steps: 1474975, episodes: 59000, mean episode reward: -42.113114079606355, time: 533.748
steps: 1499975, episodes: 60000, mean episode reward: -42.40812992324298, time: 533.563
...Finished total of 60001 episodes.
